PassengerId,Pclass,Survived,Name,Sex,Age
6300,3,0,"Orr, Dr. David",male,34.1
6301,2,1,"Shah, Lady. Michelle",female,7.7
6302,3,1,"Wilson, Countess. Yesenia",female,5.0
6303,1,1,"Wise, Countess. Jennifer",female,44.1
6304,1,0,"Maxwell, Col. Steven",male,38.2
6305,1,0,"Moore, Countess. Colleen",female,41.4
6306,3,0,"Buchanan, Sir. Arthur",male,28.4
6307,1,1,"Murray, Sir. William",male,29.6
6308,3,0,"Miller, Lady. Erika",female,19.9
6309,1,1,"Sweeney, Countess. Debra",female,50.5
6310,1,1,"Nichols, Countess. Megan",female,23.4
6311,3,0,"Camacho, Mr. Robert",male,37.7
6312,2,0,"Austin, Dr. Timothy",male,64.4
6313,3,1,"Daniels, Mr. Nicholas",male,30.5
6314,1,1,"Rice, Rev. Thomas",male,50.3
6315,3,1,"Glover, Miss. Gina",female,24.3
6316,1,0,"Buck, Major. William",male,25.3
6317,2,1,"Anderson, Dr. Jennifer",female,37.0
6318,2,1,"Franklin, Col. Cody",male,39.4
6319,1,1,"Miller, Miss. Alicia",female,14.1
6320,1,1,"Brown, Rev. Taylor",male,36.3
6321,3,0,"Klein, Lady. Kimberly",female,12.1
6322,1,1,"Rhodes, Mr. Ricardo",male,40.7
6323,2,1,"Johnson, Lady. Kelly",female,25.8
6324,1,0,"Wilson, Sir. John",male,53.9
6325,2,0,"Christensen, Sir. Martin",male,41.9
6326,1,0,"Richard, Col. Luis",male,58.9
6327,1,0,"Hughes, Mrs. Karen",female,26.2
6328,1,1,"Clark, Countess. Julie",female,40.7
6329,1,0,"Smith, Rev. James",male,48.8
6330,3,0,"Solomon, Dr. Jacob",male,43.2
6331,1,0,"Jones, Sir. Joel",male,53.9
6332,3,0,"Jones, Mr. Kevin",male,21.9
6333,1,0,"White, Sir. James",male,29.9
6334,1,0,"Hicks, Mr. Anthony",male,22.9
6335,1,0,"Gonzales, Sir. Derrick",male,41.8
6336,1,0,"Baker, Col. Cody",male,51.9
6337,1,1,"English, Miss. Mary",female,31.2
6338,1,0,"Velazquez, Mr. Anthony",male,40.0
6339,1,1,"Ramsey, Mr. Aaron",male,35.4
6340,3,0,"Poole, Dr. Jonathan",male,35.3
6341,2,1,"Roy, Countess. Danielle",female,23.2
6342,1,0,"Wilson, Mr. Timothy",male,57.7
6343,1,0,"Ibarra, Col. Ricky",male,27.0
6344,1,1,"Thomas, Countess. Nicole",female,41.7
6345,3,1,"Hudson, Miss. Emily",female,10.1
6346,2,0,"Hahn, Col. Anthony",male,29.8
6347,1,0,"Cooper, Sir. Timothy",male,63.2
6348,1,0,"Cannon, Sir. Jeffrey",male,64.7
6349,2,1,"Morris, Countess. Donna",female,14.6
6350,2,1,"Johnson, Dr. Melanie",female,35.3
6351,1,1,"Brown, Sir. Tony",male,54.7
6352,2,0,"Powers, Rev. Alexander",male,40.5
6353,1,1,"Smith, Countess. Deborah",female,32.0
6354,3,0,"Jones, Countess. Stephanie",female,7.6
6355,3,0,"Butler, Dr. Katherine",female,39.3
6356,1,0,"Blanchard, Mr. Scott",male,44.7
6357,1,0,"Black, Col. Matthew",male,6.8
6358,3,0,"Burgess, Mr. Charles",male,20.0
6359,2,1,"Carrillo, Lady. Elizabeth",female,19.8
6360,1,1,"Hicks, Countess. Charlene",female,37.1
6361,1,1,"Miller, Mr. Kenneth",male,16.5
6362,2,1,"Finley, Mrs. Kaylee",female,26.1
6363,2,1,"Hayes, Countess. Christina",female,17.7
6364,1,1,"Walters, Rev. Shawn",male,37.6
6365,1,1,"Fisher, Mrs. Angela",female,36.4
6366,1,0,"Bailey, Countess. Natasha",female,32.8
6367,1,0,"Ruiz, Sir. Mark",male,52.9
6368,2,0,"Howe, Mr. Christopher",male,42.7
6369,1,1,"Howell, Mr. Daniel",male,39.5
6370,1,1,"Mathis, Col. Roger",male,43.6
6371,3,1,"Henry, Mr. Luke",male,28.7
6372,1,1,"Lewis, Rev. Carl",male,34.4
6373,2,0,"Marquez, Major. Matthew",male,43.4
6374,1,0,"Morales, Mr. Anthony",male,28.6
6375,1,0,"Maldonado, Mr. David",male,65.1
6376,2,0,"Herman, Mr. Eric",male,23.7
6377,1,0,"Taylor, Rev. Henry",male,61.9
6378,1,1,"Moore, Mrs. Cheryl",female,75.9
6379,3,1,"Park, Miss. Leah",female,11.6
6380,2,1,"Benjamin, Mrs. Meredith",female,21.0
6381,3,1,"Stevenson, Mr. Zachary",male,39.9
6382,3,0,"Tucker, Sir. Christopher",male,27.5
6383,3,1,"Flores, Miss. Sherri",female,29.1
6384,1,1,"Castro, Mrs. Kari",female,36.7
6385,3,1,"Christensen, Lady. Angela",female,17.0
6386,3,0,"Dawson, Sir. Paul",male,24.1
6387,1,0,"Hoffman, Major. Andrew",male,46.1
6388,1,1,"Oneill, Lady. Carol",female,38.0
6389,1,0,"Brown, Mr. Matthew",male,54.5
6390,3,0,"Williams, Dr. Kimberly",female,30.8
6391,1,0,"Johnson, Mr. Todd",male,40.7
6392,2,0,"Foley, Col. Adam",male,10.7
6393,1,0,"Nichols, Sir. James",male,25.5
6394,2,1,"Moore, Miss. Theresa",female,33.4
6395,3,0,"Edwards, Major. Kenneth",male,13.8
6396,1,0,"Austin, Mr. Eric",male,45.3
6397,2,1,"Hobbs, Lady. Audrey",female,4.3
6398,2,1,"Oneill, Lady. Monica",female,22.5
6399,3,1,"Garcia, Dr. Danielle",female,7.3
6400,1,1,"Ross, Major. Eric",male,54.7
6401,2,1,"Herrera, Mrs. Ashley",female,31.0
6402,3,1,"Smith, Dr. Mary",female,17.0
6403,1,0,"Farrell, Mr. Peter",male,28.0
6404,1,1,"Phelps, Sir. Jonathon",male,58.8
6405,1,1,"Frank, Dr. Sean",male,13.5
6406,1,0,"Vazquez, Sir. Zachary",male,57.2
6407,1,1,"Hanna, Mrs. Samantha",female,44.6
6408,3,1,"Mays, Miss. Danielle",female,20.3
6409,3,0,"Hernandez, Lady. Barbara",female,20.2
6410,1,1,"Taylor, Lady. Pamela",female,56.1
6411,3,1,"Tucker, Mr. Joseph",male,27.5
6412,2,0,"Clark, Countess. Christine",female,36.4
6413,3,1,"Navarro, Countess. Erika",female,21.2
6414,1,1,"Rodriguez, Dr. Sara",female,35.7
6415,1,1,"Dennis, Countess. Kathy",female,24.0
6416,3,0,"Knight, Col. Damon",male,31.5
6417,1,0,"Kent, Col. Steven",male,45.0
6418,3,0,"Adams, Mr. Michael",male,0.1
6419,1,1,"Smith, Miss. Carolyn",female,49.1
6420,2,1,"Humphrey, Dr. Jennifer",female,17.7
6421,2,1,"Taylor, Countess. Sarah",female,39.7
6422,1,0,"Hall, Rev. Jason",male,17.8
6423,1,1,"Juarez, Countess. Jasmin",female,21.0
6424,1,1,"Rodriguez, Mr. Mark",male,73.2
6425,1,1,"Clark, Major. Benjamin",male,56.7
6426,2,1,"Garcia, Dr. Jason",male,11.6
6427,1,1,"Smith, Dr. Daniel",male,39.3
6428,1,1,"Johnson, Mr. Charles",male,45.6
6429,1,1,"Stewart, Mrs. Patricia",female,15.4
6430,2,0,"Jones, Col. Christopher",male,33.5
6431,1,1,"Oliver, Col. Charles",male,40.7
6432,1,0,"Brown, Rev. Ross",male,37.7
6433,3,0,"Blackwell, Sir. Christopher",male,29.6
6434,3,0,"Hernandez, Dr. Amanda",female,44.3
6435,1,1,"Johnson, Dr. Jessica",female,10.0
6436,1,1,"Wagner, Dr. Jeremy",male,44.8
6437,3,0,"Wilson, Sir. Brian",male,4.7
6438,1,0,"Allen, Col. Paul",male,53.4
6439,1,1,"Russo, Dr. Kimberly",female,36.9
6440,2,0,"Young, Col. Michael",male,11.7
6441,1,0,"Wilson, Sir. Alec",male,33.2
6442,1,1,"Ortiz, Countess. Gail",female,39.3
6443,1,1,"Maldonado, Miss. Kimberly",female,17.6
6444,1,0,"Bell, Dr. Robert",male,23.1
6445,1,1,"Casey, Major. Christopher",male,39.3
6446,2,0,"Morris, Sir. Christopher",male,30.8
6447,2,1,"Lyons, Rev. Robert",male,11.2
6448,1,0,"Jones, Mr. Michael",male,47.0
6449,1,1,"Cruz, Sir. Nicholas",male,43.3
6450,3,0,"Smith, Major. Timothy",male,36.6
6451,3,0,"Grant, Col. Andrew",male,6.4
6452,3,0,"Davidson, Major. Wayne",male,38.1
6453,1,0,"Horne, Col. Samuel",male,19.9
6454,1,0,"Peters, Sir. Phillip",male,51.3
6455,1,0,"Brewer, Dr. Nathaniel",male,25.4
6456,2,1,"Mueller, Countess. Kelsey",female,50.1
6457,1,0,"Yoder, Mr. Michael",male,55.6
6458,1,1,"Cline, Sir. Gregory",male,47.0
6459,1,1,"Little, Lady. Bailey",female,57.9
6460,1,0,"Adams, Rev. Tommy",male,59.5
6461,1,0,"Flowers, Major. Robert",male,43.4
6462,1,0,"Rogers, Major. James",male,49.3
6463,3,1,"Jones, Major. Scott",male,15.8
6464,1,0,"Simon, Sir. Aaron",male,35.8
6465,3,1,"Moore, Dr. Rose",female,29.1
6466,1,0,"Salazar, Col. Michael",male,48.0
6467,3,1,"Brock, Mrs. Brandi",female,0.3
6468,1,0,"Guerra, Sir. Matthew",male,43.5
6469,1,0,"Sullivan, Sir. Richard",male,37.8
6470,1,0,"Johnston, Major. Mark",male,45.5
6471,1,0,"Gill, Dr. Jonathan",male,33.8
6472,1,1,"Perkins, Rev. Matthew",male,60.2
6473,1,0,"Zamora, Major. Phillip",male,30.1
6474,2,1,"Green, Countess. Jennifer",female,15.3
6475,2,0,"Rojas, Mr. Russell",male,38.4
6476,2,0,"Thompson, Lady. Stacy",female,0.1
6477,3,0,"George, Col. Xavier",male,27.2
6478,1,1,"Estrada, Dr. Mary",female,49.5
6479,3,1,"Bailey, Countess. Shannon",female,34.7
6480,1,0,"Perez, Dr. George",male,41.8
6481,2,1,"Jackson, Miss. Nicole",female,21.8
6482,1,1,"Marsh, Countess. Andrea",female,54.3
6483,1,1,"Greer, Lady. Lauren",female,25.9
6484,1,1,"Manning, Miss. Samantha",female,29.5
6485,3,0,"Neal, Col. Steven",male,19.2
6486,1,1,"Garcia, Countess. Gail",female,20.9
6487,2,0,"Jones, Dr. Thomas",male,37.0
6488,3,0,"Noble, Mr. Charles",male,25.7
6489,1,0,"Gutierrez, Mr. Harold",male,48.0
6490,3,0,"Mitchell, Mr. Ryan",male,19.7
6491,1,1,"Ewing, Col. John",male,78.3
6492,1,0,"Holland, Mr. Adam",male,35.4
6493,2,0,"Santos, Dr. Brian",male,0.4
6494,2,0,"Mcmillan, Col. Zachary",male,29.4
6495,3,1,"Campbell, Rev. James",male,38.6
6496,1,0,"Garcia, Sir. Christopher",male,36.9
6497,1,0,"Moore, Mr. Daniel",male,62.9
6498,1,1,"Keith, Major. Robert",male,43.8
6499,1,0,"Kelly, Mr. Robert",male,45.9
6500,1,0,"Kline, Major. Connor",male,21.8
6501,1,0,"Pena, Col. Duane",male,45.1
6502,1,1,"Perez, Mrs. Becky",female,42.0
6503,1,0,"Brock, Col. Jason",male,39.9
6504,1,0,"Yoder, Rev. Eric",male,25.8
6505,1,1,"Fisher, Col. Robert",male,64.2
6506,1,1,"Klein, Mrs. Julie",female,29.0
6507,1,1,"Reynolds, Miss. Laura",female,35.6
6508,1,1,"Ellison, Dr. Darren",male,38.8
6509,1,0,"Campbell, Major. Joseph",male,44.4
6510,3,0,"Spencer, Rev. Jermaine",male,33.2
6511,1,1,"Reyes, Countess. Joanna",female,57.3
6512,1,1,"Singh, Rev. Marcus",male,35.9
6513,1,1,"Clark, Col. Timothy",male,50.6
6514,1,0,"Hernandez, Major. Phillip",male,41.8
6515,3,0,"Arnold, Mr. Colin",male,17.0
6516,2,1,"Hampton, Miss. Melissa",female,37.3
6517,2,1,"Morales, Lady. Susan",female,32.5
6518,1,1,"Moore, Major. Aaron",male,49.3
6519,2,1,"Rodriguez, Countess. Hannah",female,47.2
6520,3,1,"Stewart, Dr. Adam",male,18.1
6521,1,1,"Wilson, Lady. Rhonda",female,26.1
6522,2,0,"Hall, Major. Daniel",male,22.4
6523,1,1,"Shepherd, Mr. Greg",male,68.8
6524,1,1,"Young, Miss. Terry",female,34.5
6525,1,0,"Bell, Col. David",male,21.2
6526,3,0,"Hall, Dr. Jennifer",female,6.8
6527,1,1,"Hull, Dr. Shelley",female,41.3
6528,1,0,"Dunn, Major. Christopher",male,51.5
6529,1,1,"Pierce, Countess. Janet",female,45.1
6530,3,0,"Hill, Col. Billy",male,29.0
6531,3,0,"Randolph, Sir. Kenneth",male,15.1
6532,2,0,"Watkins, Sir. Christopher",male,36.2
6533,1,0,"Lee, Mr. Patrick",male,24.7
6534,1,1,"Sosa, Miss. Jennifer",female,31.5
6535,1,0,"Williams, Major. Aaron",male,34.1
6536,1,1,"Hernandez, Sir. Michael",male,31.7
6537,1,1,"Tucker, Major. John",male,38.8
6538,1,0,"Anderson, Sir. Matthew",male,27.7
6539,1,1,"Smith, Countess. Erica",female,60.7
6540,1,1,"Hernandez, Mrs. Amy",female,47.8
6541,2,0,"Hobbs, Col. Duane",male,29.7
6542,1,1,"Simon, Countess. Martha",female,29.8
6543,3,1,"Randall, Mrs. Katelyn",female,21.0
6544,2,0,"Martinez, Dr. Barry",male,61.6
6545,1,1,"Durham, Major. Shaun",male,24.5
6546,2,0,"Hernandez, Col. Christopher",male,67.4
6547,3,0,"Williams, Dr. Charles",male,10.0
6548,2,1,"Curry, Lady. Amy",female,18.4
6549,1,1,"Tate, Mr. James",male,32.3
6550,1,1,"Johnson, Countess. Cassandra",female,54.4
6551,1,1,"Cabrera, Col. Nicholas",male,14.1
6552,1,0,"Martin, Mr. David",male,27.4
6553,2,0,"Nelson, Dr. Caleb",male,16.8
6554,3,1,"Wise, Rev. Jason",male,37.9
6555,3,1,"Porter, Countess. Melissa",female,17.5
6556,1,1,"Lopez, Mr. Joseph",male,33.5
6557,2,0,"Burgess, Rev. Jason",male,27.7
6558,2,1,"Jackson, Mrs. Vanessa",female,38.4
6559,2,1,"Lopez, Major. Anthony",male,43.9
6560,1,1,"Cook, Miss. Amanda",female,21.4
6561,1,0,"Tran, Sir. Gregory",male,52.4
6562,2,0,"Horne, Major. James",male,38.8
6563,3,0,"Porter, Sir. James",male,27.0
6564,1,1,"Shannon, Countess. Lori",female,25.6
6565,1,0,"Bell, Sir. Jack",male,53.0
6566,3,0,"Harper, Rev. Perry",male,12.9
6567,1,1,"Cox, Miss. Brianna",female,33.7
6568,3,0,"Smith, Rev. John",male,16.4
6569,1,1,"Ryan, Miss. Sheila",female,7.8
6570,2,1,"Fry, Rev. Joshua",male,16.8
6571,1,1,"Boyd, Sir. Bryan",male,39.5
6572,1,0,"Bell, Col. Lance",male,35.7
6573,1,1,"Case, Mrs. Jennifer",female,20.8
6574,2,1,"Martin, Mr. Dalton",male,35.4
6575,1,1,"Johnson, Mrs. Leah",female,17.6
6576,2,1,"Cooke, Dr. Rachel",female,42.1
6577,2,0,"Garrison, Sir. Daniel",male,35.3
6578,1,1,"Mccall, Col. Aaron",male,33.9
6579,2,0,"Thompson, Mr. Johnny",male,29.4
6580,2,1,"Flores, Countess. Nichole",female,15.0
6581,3,0,"Harrell, Dr. Christian",male,29.2
6582,1,0,"Obrien, Dr. Bobby",male,52.3
6583,1,0,"Miles, Dr. Steven",male,59.3
6584,1,0,"Brown, Major. Shawn",male,43.8
6585,1,1,"Garcia, Mrs. Linda",female,42.8
6586,3,0,"Caldwell, Col. William",male,8.8
6587,1,0,"Leach, Mr. David",male,9.9
6588,2,1,"Walker, Sir. Albert",male,39.7
6589,1,1,"Kline, Miss. Andrea",female,13.9
6590,2,1,"Jackson, Countess. Mary",female,26.5
6591,2,0,"Arnold, Lady. Veronica",female,27.3
6592,1,0,"Hansen, Mr. Ryan",male,34.4
6593,1,1,"Clements, Lady. Jamie",female,54.3
6594,1,0,"Larsen, Mr. Philip",male,24.8
6595,1,1,"Massey, Major. Michael",male,39.8
6596,3,1,"Robbins, Lady. Alexandra",female,27.7
6597,1,1,"Garcia, Lady. Whitney",female,38.8
6598,1,1,"Zimmerman, Miss. Tara",female,48.4
6599,1,0,"Walker, Major. Kevin",male,36.7
6600,3,0,"Stephens, Dr. Ernest",male,26.5
6601,3,0,"Harvey, Dr. Aaron",male,31.4
6602,1,1,"Brooks, Miss. Debbie",female,30.5
6603,3,0,"Hill, Major. Mark",male,29.1
6604,2,1,"Holloway, Mr. Stephen",male,28.7
6605,1,1,"Miller, Countess. Gloria",female,49.8
6606,2,0,"Marshall, Mr. Eric",male,25.0
6607,1,1,"Bates, Dr. Brent",male,16.6
6608,1,1,"Smith, Dr. Jill",female,40.7
6609,1,0,"Butler, Mr. Richard",male,41.4
6610,1,1,"Taylor, Lady. Kelly",female,45.5
6611,1,1,"Myers, Dr. Larry",male,26.7
6612,1,0,"Love, Lady. Sarah",female,37.3
6613,3,0,"Mercer, Sir. Allen",male,24.3
6614,3,1,"Walker, Countess. Laura",female,47.3
6615,3,0,"Jones, Sir. Timothy",male,42.1
6616,1,1,"Case, Miss. Michelle",female,66.8
6617,1,1,"Stephens, Mr. Larry",male,49.5
6618,2,0,"Floyd, Dr. Nathan",male,24.7
6619,1,0,"Lewis, Mr. Edward",male,51.6
6620,1,1,"Evans, Dr. Chad",male,37.1
6621,1,1,"Gross, Lady. Rhonda",female,60.0
6622,1,0,"Cook, Mr. Juan",male,35.9
6623,3,1,"Hoffman, Mrs. Andrea",female,38.0
6624,2,1,"Davis, Countess. Stephanie",female,13.8
6625,1,1,"Dunn, Lady. Elizabeth",female,56.8
6626,2,0,"Arias, Col. Anthony",male,23.8
6627,3,0,"Horton, Major. James",male,52.7
6628,3,0,"Gay, Rev. Jose",male,38.6
6629,1,0,"Mcdonald, Mr. Michael",male,35.6
6630,3,1,"Kennedy, Mrs. Heather",female,30.1
6631,1,0,"Jennings, Rev. John",male,48.2
6632,2,1,"Stewart, Lady. Madison",female,24.7
6633,2,0,"Miller, Rev. David",male,28.1
6634,2,0,"Stevens, Col. James",male,36.2
6635,3,0,"Hall, Dr. Spencer",male,38.5
6636,1,1,"Fernandez, Sir. Chase",male,25.8
6637,1,0,"Sims, Sir. Michael",male,48.5
6638,1,0,"Jones, Sir. Gabriel",male,45.0
6639,1,1,"Mcdonald, Dr. Shannon",female,40.8
6640,1,0,"Kim, Major. Edward",male,37.8
6641,1,0,"Li, Col. Gregory",male,52.2
6642,1,1,"Morris, Dr. Kristina",female,21.3
6643,1,1,"Sanchez, Sir. Mike",male,44.8
6644,1,1,"Pratt, Countess. Breanna",female,45.1
6645,2,1,"Faulkner, Lady. Angel",female,20.5
6646,3,1,"Roberts, Mrs. Margaret",female,22.0
6647,3,0,"Zimmerman, Dr. Dorothy",female,56.1
6648,1,0,"Leblanc, Sir. Ricardo",male,32.5
6649,1,1,"Bridges, Mrs. Terri",female,32.5
6650,2,1,"Walton, Dr. Michael",male,38.9
6651,2,1,"Lewis, Lady. Jennifer",female,44.0
6652,2,0,"Austin, Major. Michael",male,24.1
6653,1,0,"Gardner, Col. Ricky",male,48.2
6654,1,0,"Daniels, Dr. Andrew",male,24.2
6655,1,1,"Rogers, Lady. Holly",female,30.0
6656,1,0,"Ayers, Mr. Kevin",male,42.3
6657,1,1,"Walters, Lady. Melissa",female,27.1
6658,2,0,"Schultz, Rev. Thomas",male,27.3
6659,1,0,"Miller, Mr. Gary",male,50.5
6660,1,1,"Meyer, Sir. Patrick",male,24.8
6661,1,1,"Salazar, Countess. Renee",female,39.6
6662,2,1,"Young, Mr. Todd",male,35.9
6663,3,0,"Baker, Sir. Jesus",male,45.7
6664,1,1,"Harmon, Miss. Pamela",female,30.3
6665,3,1,"Hampton, Countess. Krystal",female,17.5
6666,1,0,"Banks, Dr. Dan",male,32.4
6667,1,1,"Miller, Countess. Becky",female,27.2
6668,1,0,"Duncan, Lady. Melissa",female,57.3
6669,2,1,"Hatfield, Dr. James",male,35.8
6670,3,0,"Jones, Mrs. Katherine",female,45.5
6671,3,0,"Kelly, Lady. Maria",female,16.3
6672,1,1,"Day, Countess. Faith",female,24.2
6673,3,1,"Davidson, Dr. Hannah",female,7.7
6674,3,1,"Herring, Mrs. Valerie",female,15.2
6675,1,1,"Davis, Miss. Patricia",female,24.6
6676,3,0,"Johnson, Rev. David",male,19.9
6677,1,1,"Bishop, Sir. Gabriel",male,22.2
6678,1,1,"Hunter, Mrs. Sierra",female,48.6
6679,2,1,"Werner, Countess. Ashley",female,26.0
6680,1,0,"Fleming, Dr. Brian",male,56.5
6681,1,1,"Knight, Miss. Ashley",female,43.3
6682,1,1,"Allen, Lady. Amber",female,39.0
6683,2,1,"Boyd, Countess. Jennifer",female,55.4
6684,1,1,"Moore, Dr. Colleen",female,30.7
6685,1,1,"Coleman, Dr. Ronald",male,49.3
6686,3,0,"Nelson, Dr. Eric",male,30.0
6687,3,1,"Faulkner, Mrs. Rebecca",female,15.8
6688,3,0,"White, Rev. Kenneth",male,24.1
6689,3,0,"Galloway, Rev. Carlos",male,38.6
6690,2,1,"Williams, Rev. Sean",male,43.6
6691,1,1,"Rosario, Lady. Diana",female,38.9
6692,2,0,"Lee, Major. Jeffrey",male,22.5
6693,2,0,"English, Col. Nathaniel",male,9.1
6694,1,1,"Villa, Mrs. Renee",female,48.1
6695,1,1,"Silva, Dr. Bruce",male,41.0
6696,3,0,"Nelson, Mr. Gregory",male,49.7
6697,3,0,"Ramos, Col. Alfred",male,45.5
6698,1,1,"Elliott, Mr. Charles",male,43.1
6699,2,0,"Gross, Dr. Mark",male,9.3
6700,2,1,"Davis, Mr. Kyle",male,43.1
6701,1,0,"Wyatt, Mr. Alex",male,65.8
6702,2,0,"Hughes, Mr. William",male,26.4
6703,1,0,"Williams, Dr. Eric",male,66.9
6704,1,1,"Wyatt, Mr. Christopher",male,37.0
6705,1,1,"Richards, Dr. Tracey",female,61.4
6706,2,0,"Parker, Mr. John",male,11.3
6707,1,0,"Wilson, Dr. Travis",male,35.0
6708,1,0,"Smith, Rev. Christopher",male,47.9
6709,3,0,"Navarro, Sir. Jordan",male,20.6
6710,3,0,"Martinez, Mrs. Kristen",female,6.0
6711,1,1,"Reynolds, Countess. Theresa",female,26.9
6712,1,1,"Kim, Sir. Brendan",male,56.1
6713,1,0,"Kramer, Dr. Jonathan",male,24.7
6714,2,1,"Rivera, Dr. Jessica",female,23.5
6715,1,0,"Zimmerman, Mr. Joseph",male,45.1
6716,1,0,"Baker, Sir. Chase",male,48.2
6717,2,1,"Terrell, Miss. Lisa",female,39.8
6718,3,0,"Martin, Col. Jose",male,44.2
6719,1,1,"Li, Major. James",male,20.3
6720,2,1,"Spencer, Miss. Adrienne",female,24.5
6721,2,1,"Perez, Dr. Heather",female,21.9
6722,2,0,"Reid, Major. Timothy",male,9.8
6723,1,0,"Moore, Mr. David",male,37.5
6724,1,1,"Bennett, Rev. William",male,26.9
6725,2,1,"Wilson, Mrs. Alexis",female,6.6
6726,1,1,"Foley, Lady. Kathy",female,44.7
6727,1,0,"Harding, Rev. Christopher",male,57.8
6728,1,0,"Reed, Dr. Arthur",male,31.6
6729,2,0,"Barrera, Dr. Amanda",female,15.4
6730,1,1,"Martin, Miss. Amber",female,38.7
6731,1,1,"Arias, Sir. Steven",male,35.9
6732,1,1,"Weiss, Mrs. Kelly",female,45.9
6733,2,0,"Smith, Sir. Anthony",male,34.4
6734,2,1,"Lewis, Dr. Amanda",female,30.0
6735,3,0,"Whitehead, Dr. Richard",male,21.6
6736,2,0,"Nelson, Major. Matthew",male,7.0
6737,3,1,"Walton, Rev. Joshua",male,40.0
6738,1,0,"Frazier, Col. Jeremy",male,47.8
6739,1,1,"Andrews, Dr. Katherine",female,24.6
6740,2,0,"Reyes, Major. Carlos",male,11.4
6741,2,1,"Morales, Mrs. Mackenzie",female,28.5
6742,1,1,"Martin, Dr. Jordan",female,51.9
6743,3,0,"Hart, Col. John",male,37.0
6744,1,0,"Wilson, Sir. Nathan",male,37.5
6745,1,1,"Griffin, Sir. Daniel",male,57.2
6746,1,1,"Turner, Dr. Michael",male,40.6
6747,3,0,"Hodge, Dr. William",male,39.1
6748,2,0,"Ramsey, Major. David",male,25.4
6749,3,0,"Shelton, Dr. Travis",male,14.5
6750,3,0,"Oconnor, Lady. Terri",female,15.4
6751,1,1,"Allison, Sir. Christian",male,30.9
6752,1,1,"King, Major. Antonio",male,46.7
6753,2,0,"Cabrera, Rev. Jerry",male,45.0
6754,1,0,"Morrison, Rev. Shawn",male,31.0
6755,1,1,"Fleming, Dr. Christopher",male,69.6
6756,3,0,"Morris, Major. Brian",male,8.9
6757,2,0,"Carpenter, Col. Matthew",male,13.9
6758,3,0,"Griffin, Dr. Richard",male,16.0
6759,2,0,"Reilly, Sir. Alexander",male,50.2
6760,2,0,"White, Col. Steven",male,34.9
6761,1,0,"Wyatt, Dr. Kyle",male,53.0
6762,1,1,"Gilmore, Miss. Jennifer",female,45.7
6763,1,1,"Smith, Lady. Victoria",female,40.4
6764,1,1,"Garcia, Rev. Jacob",male,33.4
6765,1,0,"Callahan, Sir. Joshua",male,61.4
6766,1,1,"Heath, Mrs. Caroline",female,23.1
6767,1,0,"Perez, Sir. Billy",male,35.4
6768,2,1,"Jackson, Dr. Danielle",female,12.5
6769,1,1,"Davis, Miss. Emily",female,57.3
6770,1,0,"Dixon, Sir. Stephen",male,53.7
6771,1,1,"Jones, Dr. Molly",female,29.9
6772,1,0,"Harvey, Major. Ryan",male,17.4
6773,1,0,"Schroeder, Major. Kenneth",male,38.4
6774,2,0,"Vang, Col. Phillip",male,29.7
6775,3,0,"Hamilton, Major. Zachary",male,35.5
6776,1,1,"Lopez, Col. Michael",male,20.8
6777,1,0,"Elliott, Major. Daniel",male,47.5
6778,3,0,"Allen, Miss. Tonya",female,30.1
6779,1,0,"Miles, Major. David",male,37.7
6780,1,0,"Chaney, Rev. Jeffrey",male,27.4
6781,1,1,"Orozco, Countess. Stacy",female,32.4
6782,1,1,"Frey, Col. Patrick",male,53.8
6783,2,1,"Goodman, Countess. Kelly",female,58.9
6784,1,1,"Hill, Col. Matthew",male,34.2
6785,3,0,"Gonzalez, Dr. James",male,37.1
6786,2,1,"Cordova, Major. Joshua",male,40.5
6787,2,0,"Elliott, Mr. Michael",male,32.8
6788,2,1,"Hall, Countess. Jasmine",female,50.5
6789,1,1,"Barry, Col. Patrick",male,35.6
6790,2,1,"Fuller, Major. Kevin",male,21.6
6791,1,1,"Pena, Miss. Jennifer",female,51.1
6792,2,0,"Potter, Sir. Ryan",male,28.3
6793,1,1,"Powers, Rev. Michael",male,42.4
6794,1,1,"Turner, Miss. Karen",female,37.0
6795,1,0,"Padilla, Dr. John",male,43.4
6796,1,1,"Munoz, Lady. Gail",female,49.0
6797,1,0,"Perez, Rev. Thomas",male,33.5
6798,1,1,"Cain, Dr. Carl",male,12.6
6799,1,1,"Williams, Dr. Elizabeth",female,41.2
6800,3,0,"Thompson, Rev. Keith",male,36.8
6801,1,0,"Harper, Col. Samuel",male,46.6
6802,2,0,"Floyd, Major. Gabriel",male,22.1
6803,2,1,"Johnson, Dr. Laura",female,37.6
6804,2,0,"Gates, Mr. Joshua",male,24.4
6805,2,1,"Escobar, Major. Chase",male,38.5
6806,3,0,"Nguyen, Col. Andrew",male,22.7
6807,1,0,"Brown, Rev. Luke",male,50.8
6808,1,0,"Brooks, Sir. Allen",male,53.7
6809,1,1,"Baker, Dr. Stephanie",female,33.6
6810,1,0,"Miller, Mr. Jason",male,21.2
6811,1,1,"Gross, Sir. Brandon",male,52.5
6812,1,1,"Grant, Dr. Tammy",female,44.5
6813,3,1,"Burgess, Major. James",male,32.3
6814,2,0,"Thomas, Sir. William",male,51.1
6815,3,1,"Hampton, Countess. Danielle",female,27.5
