Pclass,Sex,Survived,PassengerId,Name,Age
3,female,1,4847,"Hernandez, Countess. Ashley",0.4
1,female,1,4848,"Gray, Countess. Ashley",56.1
3,male,1,4849,"Cook, Major. Daniel",32.0
1,female,1,4850,"Roberts, Lady. Erin",47.0
1,male,0,4851,"Smith, Sir. Brian",39.5
2,male,0,4852,"Morris, Col. Randy",21.2
1,male,1,4853,"Le, Rev. Nathan",35.1
2,male,0,4854,"Joyce, Sir. Shane",23.0
1,male,1,4855,"King, Col. Jeffery",79.4
3,male,0,4856,"Jacobson, Mr. Marcus",29.3
1,male,1,4857,"Lawrence, Dr. Garrett",32.6
1,female,1,4858,"Bentley, Dr. Christina",29.7
1,female,1,4859,"Miller, Dr. Nicole",24.6
2,male,0,4860,"Mckinney, Sir. Adrian",21.3
1,male,0,4861,"Higgins, Dr. Vernon",46.3
1,male,0,4862,"Estrada, Col. Christopher",46.6
1,male,1,4863,"Evans, Mr. Jonathan",45.4
3,female,0,4864,"Small, Miss. Brenda",31.7
1,male,1,4865,"Long, Mr. David",43.0
3,female,0,4866,"Medina, Dr. Audrey",13.8
1,female,1,4867,"Johnston, Miss. Joanna",39.0
1,male,1,4868,"Krause, Major. Ronald",41.6
1,female,1,4869,"Burton, Countess. Tiffany",57.3
3,male,0,4870,"Williams, Col. Larry",16.9
2,female,1,4871,"Garcia, Lady. Betty",50.4
2,male,0,4872,"Morgan, Mr. Gerald",49.0
3,male,1,4873,"Thornton, Sir. Randy",34.5
3,male,0,4874,"Marshall, Col. Micheal",41.9
1,female,1,4875,"Vance, Mrs. Catherine",47.8
2,male,0,4876,"Marsh, Mr. Tyler",64.8
3,male,0,4877,"Turner, Major. Brandon",54.2
3,male,0,4878,"Briggs, Major. Michael",25.5
1,male,0,4879,"Banks, Sir. Jeffrey",51.2
2,male,1,4880,"Phillips, Mr. Scott",43.4
1,male,1,4881,"Small, Col. Thomas",48.3
1,male,0,4882,"Smith, Col. Keith",42.1
3,male,0,4883,"Hess, Major. Shawn",26.8
2,male,0,4884,"Miller, Major. Robert",42.1
1,female,1,4885,"Gardner, Countess. Katelyn",25.0
2,female,1,4886,"Ball, Lady. Samantha",19.0
1,male,1,4887,"Odonnell, Col. Jacob",57.2
3,male,0,4888,"Ross, Sir. Vincent",25.5
2,male,0,4889,"Christian, Major. Richard",12.8
1,female,1,4890,"Reynolds, Lady. Jennifer",45.5
1,male,0,4891,"Nelson, Rev. Daniel",24.1
1,male,0,4892,"Sanchez, Col. Justin",43.8
1,female,1,4893,"Brown, Countess. Brittany",15.8
2,male,0,4894,"Ortiz, Mr. Ronald",16.4
2,male,0,4895,"Gray, Col. Richard",18.5
1,male,1,4896,"Garrett, Col. Jim",27.3
2,male,0,4897,"Smith, Sir. Jerry",41.9
1,male,0,4898,"Martin, Sir. Kevin",17.7
2,male,0,4899,"Garcia, Col. Nicholas",37.2
3,male,0,4900,"Valdez, Dr. Robert",43.9
2,male,0,4901,"Cline, Col. Michael",9.7
2,male,0,4902,"Mccoy, Dr. Adam",12.9
2,male,0,4903,"Joyce, Col. Charles",27.5
1,female,1,4904,"Sanchez, Countess. Rebecca",43.5
3,male,0,4905,"Wang, Rev. Joseph",37.2
1,female,1,4906,"Carlson, Mrs. Crystal",34.2
1,male,0,4907,"Strickland, Rev. Richard",37.9
1,male,1,4908,"Horton, Dr. Joshua",23.2
2,male,0,4909,"Dunn, Sir. Cody",17.9
1,male,1,4910,"Lang, Sir. Samuel",63.9
1,male,1,4911,"Bonilla, Col. Matthew",26.3
2,male,0,4912,"Brown, Mr. Juan",16.6
1,male,0,4913,"Little, Rev. David",37.6
2,female,1,4914,"Chavez, Countess. Ashley",4.4
3,male,0,4915,"Nelson, Rev. Dean",21.4
3,male,1,4916,"Rodriguez, Col. William",26.1
1,male,1,4917,"Michael, Dr. Jeremy",36.7
1,male,0,4918,"Thompson, Dr. Eric",26.2
1,female,1,4919,"Watson, Mrs. Sandra",36.5
1,male,0,4920,"Macias, Sir. Jose",31.0
1,male,0,4921,"Hernandez, Sir. Marcus",61.8
1,male,0,4922,"Benton, Mr. Jared",26.6
3,female,0,4923,"Smith, Mrs. Margaret",24.8
1,female,1,4924,"Thompson, Miss. Erin",50.0
3,male,0,4925,"Smith, Sir. Steven",40.7
3,female,1,4926,"Ramirez, Dr. Jessica",31.1
1,female,1,4927,"Simmons, Mrs. Linda",25.3
2,female,1,4928,"Kemp, Mrs. Rita",12.5
1,male,1,4929,"Bryant, Dr. Jimmy",19.6
1,male,0,4930,"Rodriguez, Major. Gerald",49.7
3,male,0,4931,"Hamilton, Sir. Tyler",27.1
3,male,0,4932,"Sweeney, Mr. Michael",24.6
1,male,1,4933,"Parker, Rev. William",21.3
1,male,0,4934,"Wilkinson, Mr. Joseph",54.8
3,male,0,4935,"Jordan, Dr. Jonathan",31.5
1,male,1,4936,"Hays, Sir. Adrian",61.6
3,male,0,4937,"Estrada, Sir. Christopher",25.2
1,male,0,4938,"Hancock, Major. Ethan",54.1
2,male,0,4939,"Ruiz, Major. Jason",10.4
2,male,0,4940,"Smith, Col. Wesley",10.7
2,male,0,4941,"Williams, Major. David",7.9
2,female,1,4942,"Hudson, Miss. Chelsea",55.2
1,male,0,4943,"Rogers, Sir. Brian",42.9
1,male,0,4944,"Henry, Major. Marc",38.7
1,female,1,4945,"Garcia, Lady. Stephanie",46.6
1,male,1,4946,"Johnson, Col. Daniel",29.3
2,male,0,4947,"Williamson, Mr. Joel",29.7
2,male,0,4948,"Holmes, Dr. Steven",41.1
1,female,1,4949,"Rodriguez, Countess. Lori",44.6
2,female,1,4950,"Schwartz, Lady. Emily",33.6
2,male,0,4951,"Smith, Major. Casey",39.1
3,male,0,4952,"Martinez, Col. Raymond",8.5
3,female,0,4953,"Ayala, Lady. Shelby",15.9
2,male,0,4954,"Simmons, Dr. Ian",55.1
2,male,0,4955,"Bowen, Major. Jason",45.1
3,male,0,4956,"Kelley, Major. Curtis",23.7
1,male,0,4957,"Cooper, Mr. James",45.9
1,male,0,4958,"Patterson, Major. Juan",43.9
1,male,0,4959,"Shah, Rev. Curtis",40.7
2,male,0,4960,"Fletcher, Rev. Kyle",52.3
1,male,0,4961,"Flores, Dr. John",51.8
1,male,0,4962,"Anderson, Rev. Michael",48.2
2,male,0,4963,"Jackson, Dr. Julian",18.5
1,female,1,4964,"Henderson, Countess. Veronica",23.3
1,female,1,4965,"Davis, Mrs. Rachel",0.2
1,male,1,4966,"Lee, Rev. Danny",34.6
3,male,0,4967,"Parsons, Major. Sean",36.7
1,male,0,4968,"Gibson, Mr. Kyle",43.3
1,male,1,4969,"Anderson, Dr. Mark",37.2
3,male,0,4970,"Barnett, Col. Mark",30.6
1,male,0,4971,"Hubbard, Mr. Jeffery",25.7
1,male,0,4972,"Mcdonald, Rev. Jorge",53.8
2,female,1,4973,"Young, Dr. Judy",30.8
1,male,0,4974,"Quinn, Major. Louis",41.0
3,female,0,4975,"Maldonado, Lady. Angela",23.2
1,female,1,4976,"Johnson, Lady. April",36.9
2,female,1,4977,"Dean, Dr. Lindsey",26.3
3,female,1,4978,"Caldwell, Miss. Kimberly",0.4
1,female,1,4979,"Sanders, Dr. Melissa",34.9
2,male,0,4980,"Fletcher, Rev. Dean",39.7
3,male,0,4981,"Jones, Rev. William",19.7
1,female,1,4982,"Newman, Miss. Mary",4.1
3,female,0,4983,"Taylor, Mrs. Christine",30.8
1,male,0,4984,"Gonzales, Mr. Christopher",42.8
1,male,0,4985,"Hopkins, Rev. Nicholas",35.2
3,female,1,4986,"Perez, Lady. Victoria",0.2
3,male,0,4987,"Alvarez, Dr. Gerald",27.1
2,male,0,4988,"Anderson, Rev. William",5.7
1,female,1,4989,"Torres, Lady. Jennifer",41.0
2,female,1,4990,"Howard, Miss. Janice",44.4
1,male,0,4991,"Morris, Mr. Brian",29.6
1,female,1,4992,"Morrison, Mrs. Emily",35.6
1,male,1,4993,"Miller, Mr. Kevin",51.9
1,female,1,4994,"Hancock, Dr. Allison",55.0
3,female,1,4995,"Hatfield, Lady. Maria",33.5
2,male,0,4996,"Smith, Rev. Jeffrey",34.3
1,male,0,4997,"Bullock, Dr. Michael",37.5
1,female,1,4998,"Haynes, Lady. Tiffany",32.8
1,male,1,4999,"Thompson, Rev. Douglas",60.4
1,male,0,5000,"Zavala, Sir. Erik",18.9
1,male,0,5001,"Parker, Rev. Mark",35.7
1,female,1,5002,"Warren, Mrs. Meredith",38.7
3,male,1,5003,"Harding, Mr. Andrew",42.8
3,male,0,5004,"Rogers, Dr. Christopher",44.3
1,male,0,5005,"Smith, Mr. Jason",54.3
1,male,0,5006,"Thornton, Major. Jeffrey",39.1
2,male,0,5007,"Macdonald, Major. John",42.1
1,male,0,5008,"Anderson, Col. Joseph",17.5
1,female,1,5009,"Moore, Lady. Brittany",71.7
2,male,0,5010,"Nolan, Col. Samuel",42.6
2,male,0,5011,"Walker, Col. Jerry",9.7
2,female,1,5012,"Willis, Mrs. Jessica",18.0
3,female,1,5013,"Washington, Mrs. Caitlin",29.8
1,female,1,5014,"Garcia, Dr. Ellen",17.1
1,female,1,5015,"Long, Countess. Cassandra",48.3
3,female,0,5016,"Ortiz, Lady. Joy",42.9
1,female,1,5017,"Smith, Mrs. Melissa",18.7
3,male,0,5018,"Saunders, Rev. Micheal",37.2
3,male,1,5019,"Jones, Rev. Daniel",40.8
3,male,0,5020,"Fisher, Major. Aaron",10.8
1,male,0,5021,"Perez, Major. Michael",12.0
1,female,1,5022,"Johnson, Mrs. Natalie",19.8
3,female,1,5023,"Jones, Countess. Tammy",9.4
2,male,0,5024,"Roberson, Mr. Jacob",21.5
1,male,0,5025,"Reed, Major. Travis",53.8
3,male,0,5026,"Jones, Mr. Timothy",0.5
2,male,0,5027,"Gordon, Rev. John",41.9
1,female,1,5028,"Pierce, Dr. Alyssa",44.9
1,female,1,5029,"Murray, Lady. Barbara",41.0
3,male,0,5030,"Kennedy, Dr. Anthony",40.2
2,male,0,5031,"Blake, Col. Chris",56.9
1,female,1,5032,"Simpson, Mrs. Cathy",55.3
3,female,1,5033,"Le, Miss. Lori",38.0
1,female,1,5034,"Crane, Dr. Sharon",35.1
2,male,0,5035,"Martinez, Col. Daniel",31.8
1,female,1,5036,"Hunt, Mrs. Dominique",43.7
1,male,0,5037,"Hunt, Mr. Craig",38.6
1,female,1,5038,"Gonzalez, Lady. Virginia",42.8
1,male,0,5039,"Garcia, Mr. Timothy",32.1
1,female,1,5040,"Miller, Dr. Cynthia",21.4
1,female,1,5041,"Marsh, Countess. Jennifer",4.4
1,male,1,5042,"Davis, Sir. Paul",54.0
1,male,0,5043,"White, Mr. Manuel",2.9
1,female,1,5044,"Hall, Countess. Tina",57.9
1,male,0,5045,"Brown, Mr. Charles",21.2
1,female,1,5046,"Gutierrez, Dr. Kelli",30.9
1,female,1,5047,"Jenkins, Mrs. Nicole",36.8
3,female,1,5048,"Lamb, Miss. Caitlin",33.6
1,female,1,5049,"Moore, Miss. Melissa",35.2
1,male,1,5050,"Cruz, Col. Eric",57.1
3,female,0,5051,"Swanson, Mrs. Mary",0.2
3,male,0,5052,"Hayes, Dr. Mark",37.1
1,male,1,5053,"Moore, Sir. Bryan",35.3
1,female,1,5054,"Fisher, Miss. Natasha",25.9
1,male,1,5055,"Thomas, Major. Anthony",60.8
2,female,1,5056,"Fox, Mrs. Theresa",7.6
1,male,1,5057,"Rios, Sir. Jesse",67.4
1,male,0,5058,"Lewis, Rev. Arthur",45.8
1,female,1,5059,"Suarez, Mrs. Katherine",16.2
3,male,0,5060,"Griffith, Mr. Walter",40.8
1,male,1,5061,"Calderon, Rev. Christopher",56.8
3,male,0,5062,"Sanchez, Col. Joshua",47.1
3,male,0,5063,"Sanchez, Major. Eugene",28.8
1,female,1,5064,"Perez, Lady. Amy",12.3
2,female,1,5065,"Price, Countess. Emily",48.9
1,male,0,5066,"Anderson, Rev. Aaron",22.2
1,male,1,5067,"Frazier, Mr. Charles",34.0
3,female,0,5068,"Smith, Countess. Kristin",19.3
1,male,1,5069,"Watts, Major. Alexander",44.1
3,female,0,5070,"Mitchell, Miss. Jennifer",23.8
2,female,1,5071,"Osborne, Miss. Jessica",42.8
1,male,1,5072,"Wilson, Dr. Michael",50.1
3,female,1,5073,"Lewis, Mrs. Patricia",8.2
1,male,0,5074,"Shah, Col. Kyle",32.5
3,female,0,5075,"Mejia, Dr. Sheila",27.2
1,male,0,5076,"Levy, Col. Jonathan",52.4
3,male,0,5077,"Farmer, Mr. Tyler",29.0
1,female,1,5078,"Carter, Dr. Amy",34.9
1,female,1,5079,"Taylor, Countess. Janice",41.6
1,male,0,5080,"Davis, Col. Mario",39.2
2,male,1,5081,"Evans, Sir. Daniel",36.1
2,male,0,5082,"Watson, Dr. Manuel",65.7
1,female,1,5083,"Harris, Countess. Gloria",39.7
2,female,1,5084,"Reed, Dr. Stephanie",28.0
1,female,1,5085,"Smith, Miss. Anna",38.7
1,male,1,5086,"Wood, Sir. Timothy",39.3
2,male,0,5087,"Orozco, Major. Henry",41.3
2,female,1,5088,"Rhodes, Miss. Carrie",41.0
2,male,0,5089,"Thompson, Mr. David",49.7
3,female,0,5090,"Khan, Dr. Paula",19.6
1,male,0,5091,"Webb, Mr. Andrew",44.4
1,male,0,5092,"Garcia, Mr. Daniel",60.0
1,female,1,5093,"Smith, Lady. Elizabeth",48.5
1,male,0,5094,"Phillips, Rev. Louis",45.3
3,male,0,5095,"Roberson, Major. Harold",15.1
3,female,1,5096,"Nash, Mrs. Heather",39.3
1,female,1,5097,"Davis, Mrs. Monica",43.9
1,female,1,5098,"Townsend, Countess. Kimberly",16.6
1,female,1,5099,"Campos, Countess. Angela",27.8
1,male,0,5100,"Williams, Mr. Michael",34.3
2,female,1,5101,"Hill, Miss. Jennifer",31.1
2,male,0,5102,"Novak, Dr. Shawn",27.0
1,male,1,5103,"Gordon, Sir. Martin",39.0
2,male,0,5104,"Robinson, Major. Robert",33.3
1,female,1,5105,"Martin, Dr. Latoya",12.7
1,male,1,5106,"Robinson, Sir. Matthew",30.3
2,male,0,5107,"Allen, Major. Jason",21.9
2,male,0,5108,"Higgins, Col. Nicholas",45.7
1,male,0,5109,"Cooper, Major. Benjamin",50.8
1,male,1,5110,"Finley, Dr. Hunter",8.4
1,male,0,5111,"Reyes, Sir. Mark",32.9
1,male,1,5112,"Potter, Rev. James",49.6
3,male,0,5113,"Coleman, Major. James",42.3
1,male,0,5114,"Cook, Rev. Matthew",44.6
3,male,0,5115,"Hernandez, Col. Steven",35.2
2,female,1,5116,"Davis, Lady. Jennifer",29.4
1,male,0,5117,"Warren, Major. Jonathan",31.5
1,male,0,5118,"Powell, Rev. Jonathan",58.5
1,female,1,5119,"Sweeney, Countess. Crystal",39.7
1,male,1,5120,"Small, Col. Daryl",34.0
1,female,1,5121,"Miles, Lady. Madeline",25.0
1,male,1,5122,"Ayala, Dr. Timothy",65.9
2,female,1,5123,"Bird, Miss. Angela",19.7
1,male,1,5124,"Lyons, Rev. John",37.9
2,female,1,5125,"Mitchell, Dr. Shannon",52.7
1,male,0,5126,"Curry, Mr. Bryan",53.4
3,male,0,5127,"Black, Sir. Juan",46.5
2,male,0,5128,"Henderson, Mr. Mark",27.7
1,male,1,5129,"Young, Rev. Andrew",52.9
1,male,0,5130,"Brown, Rev. Matthew",39.6
1,female,1,5131,"Black, Mrs. Heather",13.3
2,female,1,5132,"King, Mrs. Mary",17.9
2,male,0,5133,"Green, Major. Michael",27.0
1,male,1,5134,"Cannon, Dr. Kyle",39.6
1,male,0,5135,"Gates, Dr. Michael",44.0
1,female,1,5136,"Tran, Mrs. Nicole",26.8
3,male,0,5137,"Beck, Rev. Sean",38.9
1,male,0,5138,"Crawford, Sir. Alexander",28.2
2,male,1,5139,"Austin, Col. Michael",18.5
1,male,1,5140,"Caldwell, Rev. Jason",71.0
2,male,0,5141,"Reese, Col. Matthew",8.9
1,male,0,5142,"Soto, Rev. Evan",5.0
1,female,1,5143,"Jones, Miss. Christina",25.5
1,female,1,5144,"Barrera, Dr. Nicole",21.8
2,female,1,5145,"Herman, Countess. Samantha",20.4
1,female,1,5146,"Brown, Miss. Lindsay",31.2
1,male,0,5147,"Adkins, Rev. Michael",57.9
1,female,1,5148,"Cole, Miss. Miranda",35.2
1,female,1,5149,"Wilson, Miss. Karen",15.5
3,female,1,5150,"Lewis, Mrs. Megan",43.5
1,female,1,5151,"Le, Mrs. Susan",9.5
3,male,0,5152,"Roach, Sir. Paul",28.8
2,female,1,5153,"Ellis, Miss. Robin",11.5
1,male,0,5154,"Fischer, Major. Shannon",24.6
3,female,0,5155,"Ramirez, Miss. Susan",12.4
3,male,0,5156,"Adams, Rev. Alec",26.8
1,male,1,5157,"Smith, Mr. Daniel",37.2
2,female,1,5158,"Bradley, Lady. Sarah",22.7
1,male,0,5159,"Soto, Dr. Walter",41.0
1,male,1,5160,"Hughes, Dr. Scott",25.4
1,female,1,5161,"Salinas, Dr. Alexis",52.4
2,male,1,5162,"Perez, Sir. Alexander",52.1
1,male,0,5163,"Chavez, Sir. Daniel",56.2
1,male,1,5164,"Smith, Mr. Justin",42.9
2,male,0,5165,"Oneill, Dr. Craig",5.0
3,male,1,5166,"Melendez, Major. Richard",22.5
3,female,1,5167,"Franklin, Dr. Amber",8.4
1,male,0,5168,"Jones, Rev. Sean",40.8
3,female,0,5169,"Orr, Dr. Jennifer",25.6
3,female,0,5170,"Ali, Countess. Taylor",24.2
2,female,1,5171,"Sanchez, Countess. Destiny",55.1
1,female,1,5172,"Liu, Dr. Laura",26.3
3,male,0,5173,"Rivera, Col. Kenneth",32.6
1,male,0,5174,"Meyer, Col. Aaron",26.4
3,male,0,5175,"Hamilton, Major. Christian",31.1
1,male,1,5176,"Medina, Major. Robert",68.2
1,male,0,5177,"Ruiz, Dr. Michael",50.3
1,female,1,5178,"Petty, Miss. Faith",52.7
1,male,0,5179,"Richardson, Dr. Steven",27.7
3,female,0,5180,"Mcdonald, Lady. Lindsey",28.7
2,female,1,5181,"Sheppard, Lady. Brittany",18.2
2,male,0,5182,"Taylor, Rev. Malik",21.2
1,female,1,5183,"Myers, Dr. Courtney",40.7
3,female,1,5184,"Beard, Dr. Tricia",41.9
1,male,0,5185,"Wise, Sir. Joshua",45.8
3,female,0,5186,"Rivera, Mrs. Vicki",0.5
2,male,0,5187,"Wilson, Rev. Joseph",25.3
1,male,0,5188,"Jones, Sir. Matthew",38.5
1,male,0,5189,"Stanley, Rev. Ronald",56.4
1,female,1,5190,"Rowland, Lady. Katherine",41.0
3,male,0,5191,"Rodriguez, Sir. Leonard",27.0
3,female,0,5192,"Glover, Mrs. Jill",8.3
2,male,0,5193,"Kramer, Col. Michael",25.4
1,female,1,5194,"Powell, Countess. Brittany",42.3
3,male,0,5195,"Dalton, Col. Anthony",25.0
2,male,0,5196,"Anderson, Col. Ivan",24.4
1,female,1,5197,"Lowery, Lady. Kylie",34.1
1,male,0,5198,"Robinson, Dr. Michael",35.8
2,female,1,5199,"Young, Countess. Deborah",51.0
1,female,0,5200,"Long, Miss. Amy",33.9
1,female,1,5201,"Rodriguez, Dr. Elizabeth",40.3
1,male,1,5202,"Shaw, Major. Corey",51.6
2,male,1,5203,"Garcia, Major. Phillip",36.0
1,male,0,5204,"Nunez, Major. Luis",29.0
2,female,1,5205,"Lambert, Mrs. Kristina",8.5
2,male,0,5206,"Beck, Dr. Ryan",35.4
1,female,1,5207,"Garcia, Mrs. Anna",50.5
2,female,1,5208,"Hickman, Mrs. Lori",20.5
1,male,0,5209,"Ayala, Major. Thomas",34.6
3,male,0,5210,"Gomez, Rev. David",46.3
3,male,0,5211,"Turner, Major. Mark",27.9
1,female,1,5212,"Green, Miss. Connie",52.5
1,female,1,5213,"Harris, Mrs. Brittany",52.7
2,male,1,5214,"Elliott, Dr. James",30.8
3,female,1,5215,"Daniels, Lady. Amanda",9.8
1,female,1,5216,"Washington, Miss. Erin",42.0
1,male,0,5217,"White, Rev. Cory",26.5
3,female,0,5218,"Cunningham, Countess. Amber",20.0
3,female,0,5219,"Brooks, Lady. Lisa",51.2
1,female,1,5220,"Wong, Mrs. Julie",18.2
1,male,1,5221,"Dixon, Sir. Philip",42.5
1,male,1,5222,"Coleman, Sir. Christopher",41.0
1,female,1,5223,"Reed, Miss. Tracy",33.3
1,male,1,5224,"Macdonald, Major. Stephen",40.5
2,female,1,5225,"Ingram, Mrs. Laurie",16.6
1,male,0,5226,"Hughes, Col. Shaun",53.1
1,male,1,5227,"Palmer, Col. Jason",37.8
1,female,1,5228,"Castillo, Dr. Kristen",33.3
2,male,1,5229,"Baker, Sir. Craig",1.4
3,male,0,5230,"Schmitt, Dr. David",37.3
2,male,0,5231,"Flores, Sir. Thomas",5.4
2,male,0,5232,"Mcknight, Rev. Michael",31.4
3,male,0,5233,"Mills, Major. Reginald",44.4
1,female,1,5234,"Boone, Dr. Ruth",29.5
1,female,1,5235,"Herrera, Countess. Catherine",26.6
2,male,0,5236,"King, Major. Jesus",44.4
1,male,1,5237,"Smith, Major. Bryan",34.1
1,female,1,5238,"Rivers, Dr. Alyssa",53.6
2,female,1,5239,"Moore, Dr. Kiara",52.0
1,male,0,5240,"Watkins, Mr. Richard",22.5
3,male,0,5241,"Nunez, Sir. David",28.3
3,female,0,5242,"Middleton, Dr. Jane",37.5
1,male,0,5243,"Baxter, Dr. William",48.1
1,female,1,5244,"Nunez, Dr. Maria",31.4
2,male,0,5245,"Bradley, Col. Ruben",45.6
1,male,0,5246,"Estes, Mr. Cory",43.4
1,female,1,5247,"Gardner, Countess. Patricia",14.6
1,male,1,5248,"Adams, Major. Steven",50.2
1,female,1,5249,"Brandt, Miss. Kristina",41.9
1,female,1,5250,"Wilson, Lady. Gabriella",7.6
2,male,0,5251,"Simon, Dr. Zachary",21.3
2,male,0,5252,"Carroll, Major. Daniel",28.5
3,male,0,5253,"Hines, Sir. Bradley",31.3
2,female,1,5254,"Anderson, Dr. Kimberly",7.8
3,male,1,5255,"Morales, Rev. Michael",24.1
1,male,0,5256,"Baker, Sir. Joel",61.6
1,male,1,5257,"Phillips, Dr. David",25.5
2,female,1,5258,"Arnold, Lady. Linda",49.3
1,male,0,5259,"Jones, Sir. Robert",0.2
3,male,0,5260,"Acosta, Col. Daniel",21.6
3,male,1,5261,"Acosta, Rev. Michael",22.2
3,female,1,5262,"Flores, Mrs. Cathy",12.5
1,male,0,5263,"Johnson, Rev. Jose",67.8
3,female,1,5264,"Neal, Dr. Sara",37.5
3,female,1,5265,"Fleming, Dr. Amber",43.3
1,male,0,5266,"Serrano, Sir. Brandon",65.9
1,male,0,5267,"Kelley, Mr. Derek",28.7
1,female,1,5268,"Patterson, Miss. Kelly",41.8
1,female,1,5269,"Briggs, Mrs. Melissa",44.7
2,male,0,5270,"Smith, Dr. Wayne",14.9
2,male,0,5271,"Thomas, Mr. Daniel",52.7
1,male,0,5272,"Richardson, Major. Lawrence",27.6
2,female,1,5273,"Branch, Countess. Laurie",38.6
1,female,1,5274,"Carter, Countess. Jennifer",36.9
1,female,1,5275,"Barnes, Dr. Jessica",11.2
1,male,0,5276,"Cruz, Sir. Daniel",34.1
2,male,0,5277,"Khan, Sir. Joseph",52.5
3,male,0,5278,"Howell, Major. Stephen",33.5
2,male,0,5279,"Robinson, Mr. Dale",12.6
3,male,0,5280,"Hansen, Dr. Scott",40.9
2,male,0,5281,"Wyatt, Rev. Tim",24.2
1,female,1,5282,"Gardner, Dr. Dawn",42.9
1,female,1,5283,"Newman, Miss. Jennifer",36.1
1,male,1,5284,"Rangel, Major. Gregory",27.8
1,male,1,5285,"Santiago, Dr. James",53.8
1,male,1,5286,"Ford, Sir. Darrell",48.2
1,female,1,5287,"Woods, Countess. Shannon",40.8
3,male,0,5288,"Arnold, Mr. Steven",28.3
1,male,1,5289,"Thompson, Mr. Martin",61.5
1,female,1,5290,"Jones, Dr. Samantha",41.3
1,female,1,5291,"Thomas, Lady. Lauren",39.5
1,female,1,5292,"Larson, Mrs. Kathy",24.5
1,male,0,5293,"Williams, Mr. David",46.0
2,male,0,5294,"Garcia, Mr. Todd",24.9
1,male,1,5295,"Harris, Rev. Ian",59.3
2,female,1,5296,"Robinson, Mrs. Linda",0.5
3,female,1,5297,"Cross, Dr. Stephanie",7.0
1,male,1,5298,"White, Col. Seth",34.1
1,male,0,5299,"Cruz, Dr. Steven",20.1
2,male,0,5300,"Harris, Dr. Charles",25.2
3,male,0,5301,"Carrillo, Col. Kyle",21.1
1,male,0,5302,"Haynes, Major. William",48.0
3,male,0,5303,"Davila, Major. Matthew",29.9
2,male,0,5304,"Whitehead, Dr. Brian",22.6
2,male,0,5305,"Davidson, Mr. James",36.7
1,male,0,5306,"Dennis, Sir. James",38.8
1,female,1,5307,"Ochoa, Miss. Angela",21.7
3,male,0,5308,"Williams, Major. Marc",33.7
1,male,1,5309,"Orozco, Mr. Kyle",14.6
1,male,0,5310,"Downs, Col. Manuel",48.9
1,male,0,5311,"Whitney, Sir. Michael",46.0
1,male,0,5312,"Silva, Sir. Steven",22.0
1,male,1,5313,"Edwards, Col. Jonathan",47.0
1,male,1,5314,"Mccall, Sir. Dean",19.5
1,male,0,5315,"Mendoza, Mr. Eugene",39.9
3,female,0,5316,"Scott, Mrs. Donna",27.4
1,male,0,5317,"Butler, Col. Robert",32.7
3,male,0,5318,"Pittman, Major. Justin",28.2
3,male,0,5319,"Rodriguez, Rev. Jeffrey",24.2
1,female,1,5320,"Williams, Mrs. Amy",46.0
2,male,0,5321,"Robinson, Rev. Shawn",18.8
3,female,1,5322,"Gonzalez, Lady. Nicole",18.5
3,male,0,5323,"Anderson, Mr. Michael",46.5
1,female,1,5324,"Clark, Mrs. Michele",40.9
2,male,0,5325,"Hayes, Mr. Jeffrey",19.3
2,male,0,5326,"Cooper, Rev. Francisco",32.4
3,male,1,5327,"Ingram, Col. John",22.4
1,male,1,5328,"Dennis, Rev. David",44.5
1,female,1,5329,"Hunter, Miss. Courtney",6.7
1,female,1,5330,"Anderson, Mrs. Elizabeth",10.8
1,male,0,5331,"Hill, Mr. Ronald",36.2
3,female,0,5332,"Fletcher, Dr. Linda",12.8
1,male,0,5333,"Greene, Rev. Robert",62.2
2,female,1,5334,"Brock, Lady. Megan",13.7
1,male,0,5335,"James, Sir. Dustin",39.4
1,male,0,5336,"Barrett, Major. Gregory",39.9
1,male,1,5337,"Young, Sir. Steve",32.5
1,male,0,5338,"May, Rev. Patrick",31.2
2,female,1,5339,"Morgan, Mrs. Beverly",24.8
1,male,0,5340,"Hernandez, Rev. Steven",35.6
1,male,0,5341,"Griffin, Sir. Robert",28.2
1,male,1,5342,"Reese, Sir. Jeffrey",40.2
3,female,1,5343,"Barker, Mrs. Alicia",27.9
1,male,1,5344,"Benson, Sir. Richard",68.7
2,male,0,5345,"Kennedy, Dr. Danny",18.1
2,male,0,5346,"Wong, Sir. Stuart",24.6
1,male,0,5347,"Turner, Col. Gerald",52.2
1,male,0,5348,"Price, Col. Hunter",37.0
1,male,0,5349,"Hines, Dr. Jerome",27.1
1,male,1,5350,"Clark, Mr. Gabriel",35.6
2,male,0,5351,"Vega, Sir. Justin",38.6
1,male,0,5352,"Ryan, Rev. Timothy",50.8
3,female,1,5353,"Martin, Countess. Alice",15.4
1,female,1,5354,"Hernandez, Lady. Holly",40.7
1,male,0,5355,"Bradford, Dr. Christopher",42.5
1,female,1,5356,"Cole, Lady. Toni",42.3
2,male,0,5357,"Garrett, Col. Jeffrey",36.6
1,male,0,5358,"Martinez, Mr. Clayton",60.1
1,male,0,5359,"Valdez, Sir. Christian",46.6
3,male,0,5360,"Leach, Col. Henry",14.7
1,female,1,5361,"Parker, Dr. Sonya",11.0
