PassengerId,Name,Sex,Age,SibSp,Parch
5971,"King, Lady. Tiffany",female,8.8,1,0
5972,"Steele, Rev. Douglas",male,16.8,0,0
5973,"Parsons, Sir. Patrick",male,18.1,1,0
5974,"Wilson, Miss. Tonya",female,34.3,0,0
5975,"Beard, Major. John",male,41.1,1,0
5976,"Holland, Countess. Victoria",female,32.4,0,0
5977,"Walker, Mrs. Haley",female,30.9,1,0
5978,"Johnson, Col. Shannon",male,20.2,0,0
5979,"Delgado, Lady. Renee",female,7,1,2
5980,"Barber, Mr. Christopher",male,55.1,1,0
5981,"Nelson, Dr. William",male,37.3,1,0
5982,"Tyler, Lady. Jody",female,30,0,0
5983,"Wright, Miss. Karen",female,44.6,0,0
5984,"Anderson, Mr. David",male,67.3,0,0
5985,"Hall, Sir. Alejandro",male,25.2,0,0
5986,"Vasquez, Mr. Kevin",male,6.9,1,0
5987,"Brock, Col. Shane",male,19.7,0,0
5988,"Jones, Dr. Lori",female,34.8,0,0
5989,"Scott, Dr. Jacob",male,28.7,1,0
5990,"Mckenzie, Dr. Valerie",female,8.8,0,0
5991,"Sutton, Mr. Joshua",male,9.6,1,0
5992,"Smith, Lady. Cynthia",female,28.8,0,0
5993,"Howard, Col. Nicholas",male,35.4,0,1
5994,"Tucker, Countess. Katherine",female,32,1,0
5995,"Morrow, Major. Michael",male,39.7,0,1
5996,"King, Major. Nathan",male,24.9,1,0
5997,"Miller, Col. Nathan",male,38.7,0,1
5998,"Erickson, Col. Alexander",male,38.3,0,1
5999,"Stephens, Countess. Amanda",female,16.6,0,1
6000,"James, Major. Richard",male,33.1,0,0
6001,"Blanchard, Miss. Tracy",female,46.4,0,0
6002,"Harrison, Dr. John",male,29.2,0,0
6003,"Cook, Sir. Michael",male,20.1,1,0
6004,"White, Rev. Thomas",male,76.9,0,0
6005,"Perry, Dr. Christopher",male,45.9,0,1
6006,"Collins, Col. Darrell",male,26.5,0,0
6007,"Gregory, Miss. Jacqueline",female,50.1,0,0
6008,"Herman, Major. Bruce",male,16.6,1,0
6009,"James, Major. Jonathon",male,33.5,1,0
6010,"Lara, Major. Jack",male,22.1,2,1
6011,"Escobar, Sir. Grant",male,51.1,1,1
6012,"Jones, Rev. Charles",male,16.4,2,0
6013,"Mendoza, Col. Shane",male,44.2,1,0
6014,"Pugh, Dr. Christine",female,20,0,0
6015,"Gutierrez, Lady. Sylvia",female,21.3,0,0
6016,"Johnson, Mrs. Brandi",female,43,0,0
6017,"Martin, Mr. Eric",male,45.5,0,1
6018,"Wells, Dr. Rebekah",female,21.7,0,0
6019,"Wheeler, Major. Michael",male,57,2,0
6020,"Moore, Mrs. Teresa",female,40.5,0,1
6021,"Harris, Sir. Jesse",male,63.5,0,0
6022,"Jenkins, Mr. Matthew",male,14.9,0,1
6023,"Daniel, Mr. William",male,27.2,0,0
6024,"Miller, Dr. Jeremy",male,26.2,1,0
6025,"Roberts, Lady. Nicole",female,32.2,0,1
6026,"Mccormick, Col. Joshua",male,67.8,0,0
6027,"Vasquez, Mrs. Courtney",female,49.9,0,0
6028,"Maxwell, Miss. Amanda",female,18.8,0,0
6029,"Flores, Mrs. Taylor",female,40,0,0
6030,"Kelly, Sir. Dakota",male,50.3,0,0
6031,"Murray, Major. Jeremy",male,38.3,1,1
6032,"Lewis, Dr. Corey",male,4,0,0
6033,"Arnold, Rev. Jonathan",male,19.2,0,1
6034,"Williams, Col. Anthony",male,41.8,2,1
6035,"Harrison, Rev. Michael",male,43.9,0,1
6036,"Roberts, Major. Jeff",male,44.6,0,0
6037,"Garrett, Col. Phillip",male,51.6,0,2
6038,"Clark, Lady. Sandra",female,21.6,0,0
6039,"Fisher, Mr. Michael",male,22.1,0,0
6040,"Estes, Dr. Thomas",male,47.7,0,0
6041,"Jones, Col. Robert",male,36.3,1,0
6042,"Fisher, Countess. Melissa",female,37.9,0,0
6043,"Carroll, Mr. Luis",male,58.7,0,0
6044,"Barker, Major. Eric",male,32.9,1,0
6045,"Walker, Dr. Casey",female,22.2,1,1
6046,"Thornton, Col. Jordan",male,60.2,2,0
6047,"Davis, Col. Christopher",male,39.7,0,0
6048,"Carpenter, Miss. Krystal",female,19.2,0,1
6049,"Sherman, Major. Cameron",male,57.8,0,0
6050,"Davis, Dr. Jordan",male,49.2,1,0
6051,"Lane, Col. Keith",male,15.6,0,0
6052,"Ferguson, Countess. Marilyn",female,11.5,1,0
6053,"Wiley, Col. Robert",male,29.5,0,1
6054,"Martinez, Dr. Wayne",male,33.6,1,0
6055,"Torres, Countess. Alicia",female,28.9,0,0
6056,"Rose, Sir. Ryan",male,42.1,0,0
6057,"Carter, Mr. Roger",male,38.1,3,0
6058,"Paul, Rev. Kyle",male,46.9,0,1
6059,"Rivera, Rev. Daniel",male,30.6,0,0
6060,"Cruz, Major. Tanner",male,12.6,0,1
6061,"Ford, Sir. Steven",male,53.3,0,1
6062,"Boone, Dr. Nicolas",male,0.3,1,0
6063,"Williams, Lady. Madeline",female,39.3,2,0
6064,"Lawrence, Mr. Justin",male,44,1,0
6065,"Parks, Rev. James",male,43.1,0,0
6066,"Miller, Sir. Adam",male,30.6,0,0
6067,"Hicks, Miss. Rebecca",female,35.2,0,0
6068,"Perez, Sir. Brandon",male,43.4,1,0
6069,"Cruz, Col. Austin",male,36.6,0,0
6070,"Thornton, Dr. Andrew",male,48.5,1,1
6071,"Gonzalez, Mrs. Stephanie",female,26.5,1,0
6072,"Hill, Rev. Matthew",male,4.6,1,1
6073,"Moreno, Countess. Kristin",female,10.4,1,0
6074,"Christensen, Lady. Ann",female,43.3,1,0
6075,"Day, Col. Jonathon",male,26.5,0,0
6076,"Chambers, Mrs. Rachel",female,20.1,0,0
6077,"Johnson, Rev. Michael",male,68,1,0
6078,"Bennett, Mr. Cody",male,28,0,0
6079,"Robles, Countess. Allison",female,45.4,1,0
6080,"Watson, Mrs. Julia",female,22.1,0,0
6081,"Russell, Countess. Heather",female,28.6,0,0
6082,"Gonzalez, Dr. Chad",male,41.2,0,0
6083,"Hopkins, Major. Paul",male,28.3,2,1
6084,"Ray, Dr. Timothy",male,15.9,1,0
6085,"Moore, Major. Jared",male,38.9,0,0
6086,"Morris, Mr. Glen",male,10.6,1,0
6087,"Avila, Rev. Michael",male,53.7,1,0
6088,"Schwartz, Rev. Jason",male,43.6,0,0
6089,"Lawson, Mrs. Dana",female,33,0,1
6090,"Petersen, Col. Matthew",male,13.1,1,1
6091,"Baker, Col. John",male,63.3,1,1
6092,"Evans, Major. Joshua",male,60.8,0,1
6093,"Kramer, Mrs. Phyllis",female,19.1,0,1
6094,"Shields, Lady. Shelly",female,22.1,0,0
6095,"Smith, Rev. Rodney",male,44.6,0,1
6096,"Thomas, Miss. Susan",female,35.1,1,0
6097,"Gardner, Countess. Yvonne",female,42.9,0,0
6098,"Martin, Major. William",male,14.9,0,1
6099,"Smith, Mr. James",male,29.4,0,0
6100,"Clark, Sir. Anthony",male,48,0,0
6101,"Bowers, Miss. Jamie",female,54.5,0,0
6102,"Anderson, Mr. Michael",male,7.8,1,1
6103,"Gomez, Col. David",male,30.1,0,1
6104,"Bonilla, Dr. Kevin",male,43,1,0
6105,"Ramsey, Dr. Martin",male,47.7,0,0
6106,"Boone, Miss. Adrienne",female,38.7,0,0
6107,"Harrison, Dr. Sean",male,11.8,0,0
6108,"Mack, Mr. Aaron",male,41.6,1,0
6109,"Cardenas, Sir. Christopher",male,31.8,0,0
6110,"Weber, Col. Jacob",male,62,0,0
6111,"Pham, Sir. Michael",male,49.3,1,0
6112,"Lambert, Mrs. Rebecca",female,32.9,0,0
6113,"Allen, Miss. Colleen",female,24.2,0,1
6114,"Patterson, Sir. Christopher",male,46.2,0,0
6115,"Miller, Mrs. Courtney",female,25.6,2,0
6116,"Robinson, Miss. Jessica",female,28.8,1,0
6117,"Faulkner, Countess. Hannah",female,23.6,1,0
6118,"White, Rev. Gordon",male,35.3,1,1
6119,"Alexander, Col. Matthew",male,20,0,0
6120,"Burton, Sir. Anthony",male,16.8,0,1
6121,"Owen, Lady. Gwendolyn",female,18.7,0,0
6122,"Mathis, Sir. Dan",male,25.6,2,0
6123,"Rodgers, Major. Ruben",male,36.8,0,0
6124,"Roberts, Dr. Bruce",male,26.3,0,0
6125,"White, Major. Paul",male,25.5,1,2
6126,"Harris, Dr. Joseph",male,69,0,0
6127,"King, Rev. Paul",male,58.1,1,0
6128,"Hensley, Dr. David",male,34.4,0,0
6129,"Clark, Countess. Jessica",female,66.3,0,0
6130,"Ward, Lady. Sharon",female,31.4,0,0
6131,"Evans, Major. Travis",male,18.2,0,0
6132,"Williams, Mr. Aaron",male,47.5,0,0
6133,"Jones, Col. Derrick",male,41.9,0,0
6134,"Dixon, Countess. Paula",female,20.7,2,0
6135,"Mcmillan, Dr. Alexandria",female,39.4,1,0
6136,"Alexander, Miss. Hannah",female,40.3,0,0
6137,"Harper, Major. Adam",male,62.8,3,0
6138,"Austin, Miss. Claudia",female,34.6,0,0
6139,"Brown, Rev. Nicholas",male,54.2,1,0
6140,"Cooper, Lady. Rachel",female,9.4,1,0
6141,"Chapman, Sir. Tyler",male,21,1,0
6142,"Wyatt, Sir. Jesse",male,46.2,0,0
6143,"Thomas, Rev. Jeffrey",male,17.8,1,1
6144,"Ramos, Dr. Douglas",male,29.6,1,0
6145,"Adams, Col. Jason",male,45,0,0
6146,"Perez, Dr. Joshua",male,47.4,0,1
6147,"Gaines, Rev. Brian",male,45.5,1,0
6148,"Green, Major. Randall",male,46.6,1,0
6149,"Sharp, Countess. Mary",female,43.7,1,0
6150,"Olson, Col. Jonathan",male,20.8,0,0
6151,"Collins, Col. Bryan",male,31,0,2
6152,"Jackson, Major. Mark",male,39.4,0,0
6153,"Lewis, Sir. Marcus",male,67.9,0,1
6154,"Martin, Major. William",male,21.3,1,1
6155,"Lane, Lady. Susan",female,49.9,0,0
6156,"Robinson, Rev. Danny",male,35.1,0,0
6157,"Mccoy, Dr. Bradley",male,1.1,1,0
6158,"Cole, Major. Ivan",male,17.4,1,0
6159,"Higgins, Major. Tyler",male,36.9,2,0
6160,"Banks, Col. Matthew",male,24.1,0,0
6161,"Beard, Major. Kelly",male,59.2,0,0
6162,"Dalton, Rev. Walter",male,47,0,0
6163,"Gamble, Rev. Allen",male,54,0,0
6164,"Howard, Dr. James",male,6.2,1,0
6165,"Cook, Dr. Adam",male,48.4,0,0
6166,"David, Mr. Ronnie",male,43.3,0,0
6167,"Wheeler, Dr. Christopher",male,24.9,0,0
6168,"Brown, Major. Cody",male,21.1,0,0
6169,"Berry, Dr. Megan",female,47.2,0,0
6170,"Matthews, Countess. Kelly",female,48.5,1,1
6171,"Crane, Mr. Alan",male,44.1,1,0
6172,"Flynn, Dr. Julie",female,21.6,0,0
6173,"Green, Dr. Randall",male,24.4,2,0
6174,"Lynch, Dr. Jose",male,20.5,0,1
6175,"Collier, Dr. Spencer",male,40.3,0,0
6176,"Padilla, Miss. Jennifer",female,13.3,0,0
6177,"Leonard, Miss. Nicole",female,19.5,2,0
6178,"Taylor, Dr. Megan",female,35.9,2,0
6179,"Barnett, Dr. Michelle",female,26.2,1,0
6180,"Patton, Miss. Erica",female,37.1,0,0
6181,"Warren, Sir. Jeffery",male,45.2,1,0
6182,"Estes, Mrs. Stephanie",female,32.5,0,0
6183,"Parker, Dr. Heather",female,21.3,1,0
6184,"Torres, Rev. Julian",male,21.4,1,0
6185,"Robertson, Major. Christian",male,17.6,0,0
6186,"Combs, Mr. Justin",male,42,0,0
6187,"Hernandez, Mr. Christopher",male,38.4,0,0
6188,"Brown, Countess. Jennifer",female,5.3,0,0
6189,"Nelson, Rev. Anthony",male,53,0,0
6190,"Smith, Rev. Alexander",male,28.8,0,0
6191,"Porter, Dr. Eileen",female,55.6,0,1
6192,"Huynh, Sir. Aaron",male,25.2,1,0
6193,"Smith, Mr. Bradley",male,46,0,2
6194,"Robinson, Miss. Jo",female,6.5,0,0
6195,"Serrano, Rev. Adam",male,33,0,1
6196,"Mckenzie, Countess. Emily",female,38.9,0,0
6197,"Barnes, Mr. Ryan",male,35.4,1,0
6198,"Kramer, Dr. Christian",male,39.1,0,0
6199,"Hernandez, Major. Jack",male,64.1,0,0
6200,"Brown, Miss. Judy",female,44,0,0
6201,"Ward, Col. Michael",male,8.8,0,0
6202,"Lee, Rev. Aaron",male,61.8,1,0
6203,"Knight, Lady. Tracy",female,36.1,0,0
6204,"Howard, Dr. John",male,50.4,1,1
6205,"Vargas, Sir. Michael",male,7,1,0
6206,"Taylor, Mr. Alejandro",male,11.1,0,0
6207,"James, Dr. April",female,21.7,0,0
6208,"Perez, Major. Thomas",male,39,0,0
6209,"Lee, Dr. Michael",male,37.6,2,0
6210,"Perez, Col. Paul",male,43.7,0,0
6211,"Wu, Dr. Luis",male,23.3,0,0
6212,"Cole, Sir. Justin",male,63.2,0,0
6213,"Scott, Rev. Scott",male,55.7,0,1
6214,"Frost, Col. Daniel",male,37.6,0,0
6215,"Smith, Lady. Katherine",female,31.6,0,0
6216,"Mayo, Dr. Jose",male,48.2,0,0
6217,"Clark, Mr. Thomas",male,20.6,0,0
6218,"Moody, Dr. Justin",male,54,0,0
6219,"Fisher, Major. Johnny",male,27,0,0
6220,"Guzman, Mrs. Joan",female,27.9,1,0
6221,"Horton, Lady. Christine",female,20.5,0,1
6222,"Payne, Miss. Allison",female,31.2,0,1
6223,"Maxwell, Miss. Kirsten",female,23.5,0,0
6224,"Hunt, Sir. Michael",male,51.5,0,0
6225,"Garcia, Rev. David",male,32.5,0,0
6226,"Cruz, Mr. Jeremy",male,47.3,0,0
6227,"Williamson, Countess. Diana",female,29,1,0
6228,"Sweeney, Rev. John",male,37,0,0
6229,"Hall, Miss. Brittany",female,50.8,0,0
6230,"Sexton, Mr. Sean",male,52.4,1,0
6231,"Morgan, Rev. Andrew",male,51.4,0,1
6232,"Stephenson, Col. Michael",male,38.8,0,0
6233,"Torres, Mrs. Lisa",female,23.1,0,0
6234,"Day, Major. Brian",male,58.2,0,0
6235,"Hurley, Col. Larry",male,49,1,0
6236,"Woodward, Col. Lee",male,14.7,0,0
6237,"Mack, Sir. Matthew",male,32.2,0,0
6238,"Cox, Miss. Julia",female,30.6,0,0
6239,"Harmon, Lady. Carla",female,30.8,0,0
6240,"Fox, Major. Steven",male,67.5,0,1
6241,"Bennett, Sir. Tyler",male,15.8,0,0
6242,"Boone, Miss. Courtney",female,11.4,0,0
6243,"Williams, Mrs. Lisa",female,26.8,0,1
6244,"Singh, Dr. Erica",female,29.7,1,2
6245,"Ward, Col. Bruce",male,24.5,1,0
6246,"Fernandez, Major. Zachary",male,32.1,1,0
6247,"Thompson, Col. Kevin",male,41,0,1
6248,"Taylor, Mrs. Patty",female,8.6,1,0
6249,"Castro, Dr. Mary",female,50.3,0,0
6250,"Dixon, Col. Daniel",male,14.8,0,0
6251,"Castro, Major. Marvin",male,53.6,0,0
6252,"Castillo, Rev. Juan",male,52.1,0,1
6253,"Morales, Rev. David",male,46,0,0
6254,"Garrett, Sir. Bradley",male,7,0,0
6255,"Barnett, Rev. Douglas",male,34.8,1,0
6256,"Foster, Mrs. Jackie",female,0.3,2,0
6257,"Robbins, Dr. Brandon",male,43,0,1
6258,"Roman, Major. Andrew",male,27.3,0,0
6259,"Morgan, Lady. Selena",female,63.3,0,1
6260,"Summers, Mr. Craig",male,7.6,0,1
6261,"Thompson, Countess. Shelia",female,51.2,0,0
6262,"Grant, Lady. Katie",female,24.2,0,0
6263,"Mercer, Dr. Nancy",female,42.1,0,0
6264,"Norris, Mr. James",male,60.6,1,0
6265,"Walsh, Col. William",male,38.7,0,0
6266,"Peters, Mrs. Lindsey",female,0.2,0,0
6267,"Lopez, Mrs. Christina",female,0.2,1,0
6268,"Mcbride, Mr. Timothy",male,29.7,0,1
6269,"Hobbs, Major. Michael",male,57.7,0,0
6270,"Sullivan, Dr. Peter",male,62.2,0,1
6271,"Johnson, Rev. David",male,19.8,0,0
6272,"Bowers, Mr. Jonathan",male,34.5,0,0
6273,"Cruz, Col. James",male,19.4,0,0
6274,"Hamilton, Rev. Paul",male,36.2,0,0
6275,"Garcia, Miss. Ashley",female,26.3,1,0
6276,"Harris, Miss. Valerie",female,6.9,0,0
6277,"Davenport, Rev. Eric",male,37.7,1,0
6278,"Montes, Mr. Marcus",male,49.1,1,0
6279,"Hill, Major. Jeffrey",male,43.1,1,0
6280,"Doyle, Mr. Richard",male,23.1,0,1
6281,"Ward, Mr. Franklin",male,68,0,0
6282,"Gardner, Sir. Steven",male,15.2,3,0
6283,"Pearson, Dr. Patricia",female,14.7,0,0
6284,"Larson, Rev. Andrew",male,29.2,0,0
6285,"Brown, Dr. Susan",female,33.2,0,0
6286,"Smith, Major. Mark",male,21.8,2,1
6287,"Stephens, Dr. Brenda",female,20.5,1,0
6288,"Smith, Col. Stanley",male,63.6,0,0
6289,"Turner, Mrs. Amy",female,49.2,1,0
6290,"Mccarthy, Mr. Michael",male,48.8,1,0
6291,"Perry, Major. Blake",male,16.5,0,0
6292,"Carroll, Mrs. Michelle",female,58.9,1,1
6293,"Braun, Major. Roger",male,35.9,0,1
6294,"Allen, Major. Brandon",male,26.5,0,0
6295,"Miller, Major. Michael",male,41.1,0,0
6296,"Mercer, Col. Stephen",male,34.8,0,0
6297,"Lee, Dr. Ryan",male,29.9,0,0
6298,"Wilson, Miss. Michaela",female,23.8,0,1
6299,"Bowman, Col. Brandon",male,49.7,3,0
6300,"Orr, Dr. David",male,34.1,1,1
6301,"Shah, Lady. Michelle",female,7.7,1,0
6302,"Wilson, Countess. Yesenia",female,5,2,0
6303,"Wise, Countess. Jennifer",female,44.1,0,0
6304,"Maxwell, Col. Steven",male,38.2,0,0
6305,"Moore, Countess. Colleen",female,41.4,1,0
6306,"Buchanan, Sir. Arthur",male,28.4,0,1
6307,"Murray, Sir. William",male,29.6,1,0
6308,"Miller, Lady. Erika",female,19.9,0,0
6309,"Sweeney, Countess. Debra",female,50.5,0,0
6310,"Nichols, Countess. Megan",female,23.4,0,1
6311,"Camacho, Mr. Robert",male,37.7,0,1
6312,"Austin, Dr. Timothy",male,64.4,0,0
6313,"Daniels, Mr. Nicholas",male,30.5,0,0
6314,"Rice, Rev. Thomas",male,50.3,0,0
6315,"Glover, Miss. Gina",female,24.3,0,0
6316,"Buck, Major. William",male,25.3,0,0
6317,"Anderson, Dr. Jennifer",female,37,0,0
6318,"Franklin, Col. Cody",male,39.4,1,0
6319,"Miller, Miss. Alicia",female,14.1,0,1
6320,"Brown, Rev. Taylor",male,36.3,0,0
6321,"Klein, Lady. Kimberly",female,12.1,0,1
6322,"Rhodes, Mr. Ricardo",male,40.7,1,0
6323,"Johnson, Lady. Kelly",female,25.8,0,0
6324,"Wilson, Sir. John",male,53.9,0,1
6325,"Christensen, Sir. Martin",male,41.9,1,0
6326,"Richard, Col. Luis",male,58.9,0,0
6327,"Hughes, Mrs. Karen",female,26.2,2,0
6328,"Clark, Countess. Julie",female,40.7,0,0
6329,"Smith, Rev. James",male,48.8,0,0
6330,"Solomon, Dr. Jacob",male,43.2,0,0
6331,"Jones, Sir. Joel",male,53.9,3,0
6332,"Jones, Mr. Kevin",male,21.9,1,0
6333,"White, Sir. James",male,29.9,0,0
6334,"Hicks, Mr. Anthony",male,22.9,0,0
6335,"Gonzales, Sir. Derrick",male,41.8,0,0
6336,"Baker, Col. Cody",male,51.9,0,1
6337,"English, Miss. Mary",female,31.2,0,0
6338,"Velazquez, Mr. Anthony",male,40,0,0
6339,"Ramsey, Mr. Aaron",male,35.4,2,1
6340,"Poole, Dr. Jonathan",male,35.3,1,0
6341,"Roy, Countess. Danielle",female,23.2,0,1
6342,"Wilson, Mr. Timothy",male,57.7,0,0
6343,"Ibarra, Col. Ricky",male,27,0,0
6344,"Thomas, Countess. Nicole",female,41.7,0,0
6345,"Hudson, Miss. Emily",female,10.1,1,1
6346,"Hahn, Col. Anthony",male,29.8,1,0
6347,"Cooper, Sir. Timothy",male,63.2,0,0
6348,"Cannon, Sir. Jeffrey",male,64.7,0,0
6349,"Morris, Countess. Donna",female,14.6,0,0
6350,"Johnson, Dr. Melanie",female,35.3,0,0
6351,"Brown, Sir. Tony",male,54.7,0,0
6352,"Powers, Rev. Alexander",male,40.5,2,0
6353,"Smith, Countess. Deborah",female,32,0,0
6354,"Jones, Countess. Stephanie",female,7.6,2,0
6355,"Butler, Dr. Katherine",female,39.3,1,0
6356,"Blanchard, Mr. Scott",male,44.7,0,1
6357,"Black, Col. Matthew",male,6.8,1,0
6358,"Burgess, Mr. Charles",male,20,1,0
6359,"Carrillo, Lady. Elizabeth",female,19.8,0,2
6360,"Hicks, Countess. Charlene",female,37.1,1,0
6361,"Miller, Mr. Kenneth",male,16.5,0,1
6362,"Finley, Mrs. Kaylee",female,26.1,1,0
6363,"Hayes, Countess. Christina",female,17.7,0,0
6364,"Walters, Rev. Shawn",male,37.6,1,1
6365,"Fisher, Mrs. Angela",female,36.4,0,1
6366,"Bailey, Countess. Natasha",female,32.8,0,1
6367,"Ruiz, Sir. Mark",male,52.9,0,1
6368,"Howe, Mr. Christopher",male,42.7,0,0
6369,"Howell, Mr. Daniel",male,39.5,1,0
6370,"Mathis, Col. Roger",male,43.6,0,0
6371,"Henry, Mr. Luke",male,28.7,0,1
6372,"Lewis, Rev. Carl",male,34.4,0,0
6373,"Marquez, Major. Matthew",male,43.4,0,0
6374,"Morales, Mr. Anthony",male,28.6,2,0
6375,"Maldonado, Mr. David",male,65.1,1,0
6376,"Herman, Mr. Eric",male,23.7,0,0
6377,"Taylor, Rev. Henry",male,61.9,0,0
6378,"Moore, Mrs. Cheryl",female,75.9,0,0
6379,"Park, Miss. Leah",female,11.6,0,0
6380,"Benjamin, Mrs. Meredith",female,21,0,0
6381,"Stevenson, Mr. Zachary",male,39.9,0,0
6382,"Tucker, Sir. Christopher",male,27.5,0,0
6383,"Flores, Miss. Sherri",female,29.1,0,0
6384,"Castro, Mrs. Kari",female,36.7,0,0
6385,"Christensen, Lady. Angela",female,17,1,1
6386,"Dawson, Sir. Paul",male,24.1,0,0
6387,"Hoffman, Major. Andrew",male,46.1,2,0
6388,"Oneill, Lady. Carol",female,38,1,0
6389,"Brown, Mr. Matthew",male,54.5,1,0
6390,"Williams, Dr. Kimberly",female,30.8,0,0
6391,"Johnson, Mr. Todd",male,40.7,0,0
6392,"Foley, Col. Adam",male,10.7,0,1
6393,"Nichols, Sir. James",male,25.5,0,0
6394,"Moore, Miss. Theresa",female,33.4,0,0
6395,"Edwards, Major. Kenneth",male,13.8,0,0
6396,"Austin, Mr. Eric",male,45.3,1,1
6397,"Hobbs, Lady. Audrey",female,4.3,0,0
6398,"Oneill, Lady. Monica",female,22.5,1,0
6399,"Garcia, Dr. Danielle",female,7.3,0,0
6400,"Ross, Major. Eric",male,54.7,1,0
6401,"Herrera, Mrs. Ashley",female,31,2,0
6402,"Smith, Dr. Mary",female,17,0,0
6403,"Farrell, Mr. Peter",male,28,1,0
6404,"Phelps, Sir. Jonathon",male,58.8,0,0
6405,"Frank, Dr. Sean",male,13.5,1,0
6406,"Vazquez, Sir. Zachary",male,57.2,1,0
6407,"Hanna, Mrs. Samantha",female,44.6,1,0
6408,"Mays, Miss. Danielle",female,20.3,0,0
6409,"Hernandez, Lady. Barbara",female,20.2,2,0
6410,"Taylor, Lady. Pamela",female,56.1,1,0
6411,"Tucker, Mr. Joseph",male,27.5,0,1
6412,"Clark, Countess. Christine",female,36.4,0,0
6413,"Navarro, Countess. Erika",female,21.2,1,0
6414,"Rodriguez, Dr. Sara",female,35.7,0,1
6415,"Dennis, Countess. Kathy",female,24,0,0
6416,"Knight, Col. Damon",male,31.5,0,0
6417,"Kent, Col. Steven",male,45,1,0
6418,"Adams, Mr. Michael",male,0.1,0,1
6419,"Smith, Miss. Carolyn",female,49.1,0,0
6420,"Humphrey, Dr. Jennifer",female,17.7,0,0
6421,"Taylor, Countess. Sarah",female,39.7,0,0
6422,"Hall, Rev. Jason",male,17.8,0,1
6423,"Juarez, Countess. Jasmin",female,21,0,0
6424,"Rodriguez, Mr. Mark",male,73.2,0,0
6425,"Clark, Major. Benjamin",male,56.7,0,0
6426,"Garcia, Dr. Jason",male,11.6,0,0
6427,"Smith, Dr. Daniel",male,39.3,0,1
6428,"Johnson, Mr. Charles",male,45.6,0,0
6429,"Stewart, Mrs. Patricia",female,15.4,0,0
6430,"Jones, Col. Christopher",male,33.5,0,0
6431,"Oliver, Col. Charles",male,40.7,0,1
6432,"Brown, Rev. Ross",male,37.7,0,1
6433,"Blackwell, Sir. Christopher",male,29.6,0,0
6434,"Hernandez, Dr. Amanda",female,44.3,0,1
6435,"Johnson, Dr. Jessica",female,10,0,0
6436,"Wagner, Dr. Jeremy",male,44.8,0,0
6437,"Wilson, Sir. Brian",male,4.7,1,0
6438,"Allen, Col. Paul",male,53.4,0,0
6439,"Russo, Dr. Kimberly",female,36.9,0,1
6440,"Young, Col. Michael",male,11.7,0,0
6441,"Wilson, Sir. Alec",male,33.2,0,1
6442,"Ortiz, Countess. Gail",female,39.3,0,2
6443,"Maldonado, Miss. Kimberly",female,17.6,0,1
6444,"Bell, Dr. Robert",male,23.1,0,0
6445,"Casey, Major. Christopher",male,39.3,1,0
6446,"Morris, Sir. Christopher",male,30.8,0,0
6447,"Lyons, Rev. Robert",male,11.2,0,0
6448,"Jones, Mr. Michael",male,47,2,0
6449,"Cruz, Sir. Nicholas",male,43.3,0,0
6450,"Smith, Major. Timothy",male,36.6,0,0
6451,"Grant, Col. Andrew",male,6.4,0,0
6452,"Davidson, Major. Wayne",male,38.1,0,0
6453,"Horne, Col. Samuel",male,19.9,0,0
6454,"Peters, Sir. Phillip",male,51.3,0,0
6455,"Brewer, Dr. Nathaniel",male,25.4,0,0
6456,"Mueller, Countess. Kelsey",female,50.1,2,1
6457,"Yoder, Mr. Michael",male,55.6,0,0
6458,"Cline, Sir. Gregory",male,47,1,0
6459,"Little, Lady. Bailey",female,57.9,0,0
6460,"Adams, Rev. Tommy",male,59.5,2,2
6461,"Flowers, Major. Robert",male,43.4,0,0
6462,"Rogers, Major. James",male,49.3,0,0
6463,"Jones, Major. Scott",male,15.8,0,0
6464,"Simon, Sir. Aaron",male,35.8,0,0
6465,"Moore, Dr. Rose",female,29.1,0,0
6466,"Salazar, Col. Michael",male,48,0,1
6467,"Brock, Mrs. Brandi",female,0.3,1,1
6468,"Guerra, Sir. Matthew",male,43.5,0,0
6469,"Sullivan, Sir. Richard",male,37.8,0,0
6470,"Johnston, Major. Mark",male,45.5,0,1
6471,"Gill, Dr. Jonathan",male,33.8,1,0
6472,"Perkins, Rev. Matthew",male,60.2,0,1
6473,"Zamora, Major. Phillip",male,30.1,0,0
6474,"Green, Countess. Jennifer",female,15.3,0,0
6475,"Rojas, Mr. Russell",male,38.4,0,1
6476,"Thompson, Lady. Stacy",female,0.1,0,1
6477,"George, Col. Xavier",male,27.2,0,0
6478,"Estrada, Dr. Mary",female,49.5,1,0
6479,"Bailey, Countess. Shannon",female,34.7,1,0
6480,"Perez, Dr. George",male,41.8,0,0
6481,"Jackson, Miss. Nicole",female,21.8,2,0
6482,"Marsh, Countess. Andrea",female,54.3,1,0
6483,"Greer, Lady. Lauren",female,25.9,0,1
6484,"Manning, Miss. Samantha",female,29.5,0,0
6485,"Neal, Col. Steven",male,19.2,0,0
6486,"Garcia, Countess. Gail",female,20.9,0,0
6487,"Jones, Dr. Thomas",male,37,0,0
6488,"Noble, Mr. Charles",male,25.7,1,0
6489,"Gutierrez, Mr. Harold",male,48,0,0
6490,"Mitchell, Mr. Ryan",male,19.7,0,0
6491,"Ewing, Col. John",male,78.3,2,0
6492,"Holland, Mr. Adam",male,35.4,0,0
